2024-01-02 20:01:103 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 20:01:94 INFO  RegisterPage :129 - Sending zipcode to Zipcode field395006
2024-01-02 20:01:150 INFO  RegisterPage :131 - Sending mobilenumber to Mobile Number field[[ChromeDriver: chrome on windows (c81602eade96d68868225f01fa30481e)] -> id: mobile_number]
2024-01-02 20:01:199 INFO  RegisterPage :140 - Clicking on News Letter Subscription Check Box : [[ChromeDriver: chrome on windows (c81602eade96d68868225f01fa30481e)] -> xpath: //input[@id='newsletter']]
2024-01-02 20:01:253 INFO  RegisterPage :145 - Clicking on Receive Special Offer Check Box : [[ChromeDriver: chrome on windows (c81602eade96d68868225f01fa30481e)] -> xpath: //input[@id='optin']]
2024-01-02 20:01:663 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 20:01:311 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 20:01:339 INFO  HomePage :118 - Clicking on header option Signup/Login : [[ChromeDriver: chrome on windows (10399e7e6d0ed1a0174d0a735f6a096f)] -> xpath: //a[normalize-space()='Signup / Login']]
2024-01-02 20:01:172 INFO  HomePage :61 - Getting text as New User Signup! : [[ChromeDriver: chrome on windows (10399e7e6d0ed1a0174d0a735f6a096f)] -> xpath: //h2[normalize-space()='New User Signup!']]
2024-01-02 20:01:280 INFO  HomePage :99 - Sending name to signup field : [[ChromeDriver: chrome on windows (10399e7e6d0ed1a0174d0a735f6a096f)] -> xpath: //input[@placeholder='Name']]
2024-01-02 20:01:337 INFO  HomePage :104 - Sending email to the email field : [[ChromeDriver: chrome on windows (10399e7e6d0ed1a0174d0a735f6a096f)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 20:01:741 INFO  HomePage :91 - Clicking on Signup button : [[ChromeDriver: chrome on windows (10399e7e6d0ed1a0174d0a735f6a096f)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 20:01:755 INFO  HomePage :108 - Getting email already exist error : [[ChromeDriver: chrome on windows (10399e7e6d0ed1a0174d0a735f6a096f)] -> xpath: //p[normalize-space()='Email Address already exist!']]
2024-01-02 20:01:906 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 20:01:429 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 20:01:601 INFO  ProductPage :109 - Hovering mouse over Blue Top : [[[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 20:01:656 INFO  ProductPage :116 - Click on Blue Top Add to Cart button : [[[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p], [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //div[@class = 'productinfo text-center']/p]]
2024-01-02 20:01:190 INFO  ProductPage :144 - Clicking on the view cart link: [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //u[normalize-space()='View Cart']]
2024-01-02 20:01:222 INFO  ShoppingCartPage :55 - Getting shopiing cart text : [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //li[@class='active']]
2024-01-02 20:01:326 INFO  ShoppingCartPage :71 - Clicking on procced to checkout button: [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //a[normalize-space()='Proceed To Checkout']]
2024-01-02 20:01:224 INFO  ShoppingCartPage :75 - Clicking on register link in checkout popup: [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //u[normalize-space()='Register / Login']]
2024-01-02 20:01:300 INFO  HomePage :73 - Sending the name text to signup field : [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 20:01:353 INFO  HomePage :75 - Sending the email text to signup field : [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 20:01:691 INFO  HomePage :91 - Clicking on Signup button : [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 20:01:749 INFO  RegisterPage :104 - Selecting radio button Mrs.
2024-01-02 20:01:805 INFO  RegisterPage :107 - Sending password to password field[[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> id: password]
2024-01-02 20:01:892 INFO  RegisterPage :109 - Selecting day from Day dropdown in DOB21
2024-01-02 20:01:33 INFO  RegisterPage :111 - Selecting month from Month dropdown in DOBMarch
2024-01-02 20:01:105 INFO  RegisterPage :113 - Selecting year from Year dropdown in DOB1995
2024-01-02 20:01:157 INFO  RegisterPage :115 - Sending firstname to First Name field[[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> id: first_name]
2024-01-02 20:01:216 INFO  RegisterPage :117 - Sending lastname to Last Name fieldPansuriya
2024-01-02 20:01:277 INFO  RegisterPage :119 - Sending address1 to Address1 fieldVrajbhumi
2024-01-02 20:01:330 INFO  RegisterPage :121 - Sending address2 to Address2 fieldvraj
2024-01-02 20:01:385 INFO  RegisterPage :123 - Selecting country from Country dropdownIndia
2024-01-02 20:01:441 INFO  RegisterPage :125 - Sending state to State fieldGujarat
2024-01-02 20:01:494 INFO  RegisterPage :127 - Sending city to City fieldSurat
2024-01-02 20:01:549 INFO  RegisterPage :129 - Sending zipcode to Zipcode field395006
2024-01-02 20:01:606 INFO  RegisterPage :131 - Sending mobilenumber to Mobile Number field[[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> id: mobile_number]
2024-01-02 20:01:666 INFO  RegisterPage :140 - Clicking on News Letter Subscription Check Box : [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //input[@id='newsletter']]
2024-01-02 20:01:715 INFO  RegisterPage :145 - Clicking on Receive Special Offer Check Box : [[ChromeDriver: chrome on windows (b299e3048853c0a9dd3078258a3113a7)] -> xpath: //input[@id='optin']]
2024-01-02 20:01:206 INFO  ManageBrowser :31 - launching chrome browser
2024-01-02 20:01:661 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 20:01:688 INFO  HomePage :118 - Clicking on header option Signup/Login : [[ChromeDriver: chrome on windows (50e70da5dbf490d06d882f4f3d3739c9)] -> xpath: //a[normalize-space()='Signup / Login']]
2024-01-02 20:01:595 INFO  HomePage :73 - Sending the name text to signup field : [[ChromeDriver: chrome on windows (50e70da5dbf490d06d882f4f3d3739c9)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 20:01:644 INFO  HomePage :75 - Sending the email text to signup field : [[ChromeDriver: chrome on windows (50e70da5dbf490d06d882f4f3d3739c9)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 20:01:144 INFO  HomePage :91 - Clicking on Signup button : [[ChromeDriver: chrome on windows (50e70da5dbf490d06d882f4f3d3739c9)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 20:01:192 INFO  RegisterPage :104 - Selecting radio button Mrs.
2024-01-02 20:01:283 INFO  RegisterPage :107 - Sending password to password field[[ChromeDriver: chrome on windows (50e70da5dbf490d06d882f4f3d3739c9)] -> id: password]
2024-01-02 20:01:381 INFO  RegisterPage :109 - Selecting day from Day dropdown in DOB21
2024-01-02 20:01:451 INFO  RegisterPage :111 - Selecting month from Month dropdown in DOBMarch
2024-01-02 20:01:521 INFO  RegisterPage :113 - Selecting year from Year dropdown in DOB1995
2024-01-02 20:01:576 INFO  RegisterPage :115 - Sending firstname to First Name field[[ChromeDriver: chrome on windows (50e70da5dbf490d06d882f4f3d3739c9)] -> id: first_name]
2024-01-02 20:01:647 INFO  RegisterPage :117 - Sending lastname to Last Name fieldPansuriya
2024-01-02 20:01:705 INFO  RegisterPage :119 - Sending address1 to Address1 fieldVrajbhumi
2024-01-02 20:01:761 INFO  RegisterPage :121 - Sending address2 to Address2 fieldvraj
2024-01-02 20:01:820 INFO  RegisterPage :123 - Selecting country from Country dropdownIndia
2024-01-02 20:01:875 INFO  RegisterPage :125 - Sending state to State fieldGujarat
2024-01-02 20:01:928 INFO  RegisterPage :127 - Sending city to City fieldSurat
2024-01-02 20:01:982 INFO  RegisterPage :129 - Sending zipcode to Zipcode field395006
2024-01-02 20:01:35 INFO  RegisterPage :131 - Sending mobilenumber to Mobile Number field[[ChromeDriver: chrome on windows (50e70da5dbf490d06d882f4f3d3739c9)] -> id: mobile_number]
2024-01-02 20:01:100 INFO  RegisterPage :140 - Clicking on News Letter Subscription Check Box : [[ChromeDriver: chrome on windows (50e70da5dbf490d06d882f4f3d3739c9)] -> xpath: //input[@id='newsletter']]
